NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,valid_smiles
0,0,0,0,0,0,0,0,0,0,0,0,TOX27454,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27453,C1CCN(CN2CCCCC2)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5737,O=C(O)c1cccc([N+](=O)[O-])c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5738,O=C(O)c1ccccc1[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26850,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26851,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22167,O=C([O-])c1ccccc1C(=O)O,True
0,0,1,0,0,0,0,1,0,0,0,0,TOX6293,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX5080,CC(C)CC(=O)CC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5345,CC(=O)C=Cc1ccco1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28816,COc1cc(CC(C)N)cc2c1OCO2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28817,CC(Cc1ccc2c(c1)OCO2)NO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28812,COc1ccc(OC)c(CC(C)N)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21852,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,True
0,0,0,0,0,0,0,0,0,1,0,0,TOX28819,CNC(C)Cc1ccc2c(c1)OCO2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX86,CC=Cc1ccc(OC)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX87,C/C=C/c1ccc(OC)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX81,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX88,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1142,CNC[C@H](O)c1cccc(O)c1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX1415,CC(O)CN(CC(C)O)CC(C)O,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX1419,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24755,C=CCOC(=O)CCC1CCCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3819,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24757,CC(C)CCOC(=O)CC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24756,CC1=CC[C@H](CC=O)C1(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3367,OCc1cccnc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3364,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX18824,OC1OCCOC1O,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX18822,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX371,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX370,CN(C)NC(=O)CCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21220,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX4506,Nc1ccc(O)c(C(=O)O)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX16226,CCCCCCCCOS(=O)(=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26195,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26999,COc1cccc(OC)c1C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26994,CCOC(=N)CC(=O)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26442,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22285,CCOP(=O)(N=C1SCCS1)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27356,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4638,Brc1ccccc1-c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4637,Brc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX20664,CC=CC(=O)N(CC)c1ccccc1C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27712,CC1(C)SC(C)(C)SC(C)(C)S1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28661,O=C(O)CSCC(=O)NC1CCSC1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28666,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27904,C=CCn1cc[n+](C)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1607,CCCCCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1605,O=C(O)CCCCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1604,CCCCCC=O,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX1603,CCCCCC/C=C/CCCCCCCC(=O)O,True
0,0,0,0,1,1,0,0,0,0,0,0,TOX1602,CCCCCCCCCCCCCCCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1601,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1600,CCCCCCC(=O)O,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX1608,CCCC(=O)CC,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX6461,CC(C)C#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5272,CCOC(=O)c1ccccc1N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5271,CCNc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2556,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2558,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX969,CC[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX966,O=C(O)c1ccc([N+](=O)[O-])cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX967,CCCC[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX964,O=[N+]([O-])c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,1,0,TOX965,O=[N+]([O-])c1ccc2[nH]cnc2c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX962,COc1ccccc1[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX13161,CNC(=O)O/N=C/C(C)(C)S(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12569,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25416,CCN(CC)c1cc(C)nc2ncnn12,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX14676,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,True
0,0,0,0,0,0,0,1,0,0,1,1,TOX1959,Oc1c(Br)cc(Br)cc1Br,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1958,CCOC(=O)c1ccccc1O,True
1,0,0,0,0,0,0,0,0,1,0,0,TOX1957,O=C(Oc1ccccc1)c1ccccc1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX1953,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7736,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3603,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3602,O=C(O)CCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3607,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3609,N=C(N)NS(=O)(=O)c1ccc(N)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3608,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7656,CCCCC(CC)COC(=O)CS,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7653,C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7650,C=CC[N+](C)(C)CC=C,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX7658,CCCCCCCCS(=O)(=O)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14924,O=C([O-])C(Cl)(Cl)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5243,CCCCCCCCCCC1CO1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21418,CCC(CC)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21417,CCC(CO)(CO)[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21413,C=C(C)[C@@H]1CC=C(C)C(=O)C1,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX21412,O=C(CCl)NCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5474,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6927,CCCCCCCCCCCCCCN(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6926,CCCCCCCCCCCCCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6924,CCCCCCCCCCCCCCCCN(C)C,True
0,0,0,0,0,0,1,0,0,0,0,0,TOX6922,OCCOCCOCCOCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6921,CCCCCCOCCOCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9159,CC(C)CC(C)CC(O)CC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9158,OCCN1CCN(CCO)CC1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX9157,CCCCCC(C=O)=Cc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9154,O=C1CCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9153,O=C(OCc1ccccc1)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9152,COc1ccc(C)cc1[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9150,CCC(N)(CO)CO,True
0,0,1,1,0,0,0,0,0,0,0,0,TOX5715,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14070,O=C(Cl)C(Cl)(Cl)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22149,COC(=O)CC(=O)C(C)(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22143,COC(=O)Cc1cccc2ccccc12,True
0,0,1,0,0,0,0,0,0,0,1,0,TOX20127,Nc1cccc(N)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX20436,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1381,CC(Cl)(Cl)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6631,O=C(Cl)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4409,CC(=O)c1ccccn1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1162,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX1160,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2128,C=C(C)C(=O)OCCO,True
0,0,0,0,1,0,0,1,0,0,0,0,TOX2123,C=CC(=O)OCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2121,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24734,CN(C)CCOCCN(C)CCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24733,O=C([O-])c1cccc([N+](=O)[O-])c1,True
0,0,0,0,0,0,0,0,0,1,0,0,TOX18808,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX18800,CCCCOC(=O)CCC(C)=O,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX5632,Cc1ccc(N)c([N+](=O)[O-])c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6501,CC1=CCC2CC1C2(C)C,True
0,0,0,1,0,0,0,0,0,0,0,0,TOX392,C=CCOC(=O)c1ccccc1C(=O)OCC=C,True
0,0,1,0,1,1,0,0,0,0,1,1,TOX5983,Oc1cccc(O)c1O,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX601,S=C1NCCN1,True
0,0,0,0,1,1,0,0,0,0,0,0,TOX26541,NC(=O)CCCCC1CCSS1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6718,CCOC(=O)CC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6716,COC(=O)CC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6711,CCc1ccc(CC)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6712,OCC1CCC(CO)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6713,C=C(C)C(=O)OCCN(CC)CC,True
0,0,0,1,1,0,0,0,0,0,1,0,TOX4245,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],True
0,0,1,0,1,0,0,0,0,0,1,0,TOX4246,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4247,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25394,O=C(O)c1ccccc1OP(=O)(O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25390,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28880,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26464,NC(=O)OCCCc1ccccc1,True
1,0,0,0,0,0,0,0,0,0,0,0,TOX26461,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX10787,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24856,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4657,OCCCBr,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX20608,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21607,c1cncc([C@@H]2CCCCN2)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21954,CCCCCC(=O)CC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24124,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21957,CCOC(OCC)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21959,CCOC(=O)C(F)(F)F,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27236,C=C[C@@H](C)CCC=C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24660,SCCSCCS,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28606,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1599,CCCCCCC#N,True
0,0,1,0,0,0,0,0,0,0,1,0,TOX9364,COc1ccc(Nc2ccccc2)c(C)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9369,C=COC(=O)C(C)(CC)CCC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2718,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24662,CCCCCCCCSCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24986,C=COCCOCCOCCOC=C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1621,CCC(C)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1620,CC(C)CC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1627,Cc1ccc(C(=O)O)o1,True
0,0,0,0,1,1,0,0,0,0,0,0,TOX1626,CC(C)c1ccc(CO)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1629,CC(=O)CCC=C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6488,C=C1C2CCC(C2)C1(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25655,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5295,CCCC=C(C=O)CC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5297,C=CC(=O)OCC(CC)CCCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5291,CCCCC(C=O)CC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5292,CCCC(O)C(CC)CO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5293,CCCCC(CC)C(=O)O,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX18321,O=C(O)c1cccc(Oc2ccccc2)c1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX943,COc1ccc([N+](=O)[O-])cc1N,True
0,0,0,0,0,0,0,1,0,0,1,0,TOX944,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,True
0,0,0,0,0,0,1,0,0,0,0,0,TOX25389,O=C(O)Cc1ccc(-c2ccccc2)cc1,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX25388,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12547,CCOc1nc(C(Cl)(Cl)Cl)ns1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25382,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25386,C[C@H]1CCC[C@@H](C)N1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX16438,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25478,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7280,CCCCCCCCCCCCCCCCCC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX497,Cc1ncc([N+](=O)[O-])n1C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX494,COP(C)(=O)OC,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX7288,C/C=C(C)/C=C/C=C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX498,COC(=O)c1ccc(C(=O)OC)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX499,CC(=O)N(C)C,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX3999,Nc1nc(N)nc(NC2CC2)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3998,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX3442,NC(=O)NC(=O)Cc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3440,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1979,CC(=O)CC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1971,O=[N+]([O-])c1cccc(Cl)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1974,CC(C)c1ccc(C=O)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1977,CCc1ccc(O)cc1,True
0,0,0,0,1,1,0,0,0,0,1,0,TOX7756,OCc1cccc(Oc2ccccc2)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3190,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3194,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX236,CC(O)C(=O)[O-].CC(O)C(=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX235,[Ca+2].[Cl-].[Cl-],True
0,0,0,0,0,0,0,1,0,0,0,0,TOX232,Cn1c(=O)c2c(ncn2C)n(C)c1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7636,CCC(C)OC(C)CC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7639,CCCOCCOCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX238,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21389,CC(=O)c1ccc2ccccc2c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21388,C=C(C)C(=O)OCCOC(=O)CC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9255,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX29150,CCOC(=O)C(C)(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX29151,O=C/C=C/c1ccco1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7580,CCCCCCCCCCCCCCCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX29158,CCCCCCCCCCCCI,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX9251,COC(=O)/C=C\C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5453,CC(=O)OCCC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5903,O=c1[nH]ncc2ccccc12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6905,CCOCCOCCOC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6904,CCCCOCCOC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6906,CCCCCCCCCCCCN(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6908,CCCCCCOCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9170,CC(=O)C=C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1062,O=NN1CCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28850,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX10197,CC(C)Br,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX25857,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1366,Cc1ccc(NC(N)=O)cc1,True
0,0,1,0,1,1,0,1,0,0,1,0,TOX1361,Cc1ccc(N=C=O)cc1N=C=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX18795,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX18798,CCOc1ccccc1OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX692,C1N2CN3CN1CN(C2)C3,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1109,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9281,CCCCCCCCCCCc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9287,C[N+]1([O-])CCOCC1,True
0,0,1,0,0,0,0,0,0,0,1,0,TOX1100,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1102,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],True
