smiles,MolWt,LogP,HBD,HBA,QED,Lipinski_Pass,Toxicity_Score
CC(O)C(=O)[O-].CC(O)C(=O)[O-],178.14,-3.765799999999999,2,6,0.4474701864856377,True,0.0
[Ca+2].[Cl-].[Cl-],110.98400000000001,-6.3728,0,0,0.2726351526403676,True,0.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,-1.0293,0,6,0.5384628262372215,True,0.08333333333333333
CCC(C)OC(C)CC,130.23099999999997,2.6000000000000005,0,1,0.5680678488051341,True,0.0
CCCOCCOCCO,148.202,0.4219,1,3,0.5317499188989891,True,0.0
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,398.41900000000004,1.3850699999999991,3,6,0.2775033714829599,True,0.0
CC(=O)c1ccc2ccccc2c1,170.21099999999998,3.0424000000000015,0,1,0.601009735328557,True,0.0
C=C(C)C(=O)OCCOC(=O)CC(C)=O,214.21699999999996,0.6279999999999999,0,5,0.28050117293483123,True,0.0
COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,200.23399999999995,1.1387999999999998,0,4,0.6270747080086232,True,0.0
CCOC(=O)C(C)(C)C,130.18699999999998,1.5956000000000001,0,2,0.503766365521871,True,0.0
O=C/C=C/c1ccco1,122.12299999999998,1.4917,0,2,0.4391089740798963,True,0.0
CCCCCCCCCCCCCCCCCl,260.8929999999999,6.706500000000006,0,0,0.2405835721731775,False,0.0
CCCCCCCCCCCCI,296.236,5.342300000000005,0,0,0.28975558605057833,False,0.0
COC(=O)/C=C\C(=O)O,130.099,-0.19980000000000003,1,3,0.4149910533965467,True,0.08333333333333333
CC(=O)OCCC(C)C,130.18699999999998,1.5956000000000001,0,2,0.5422095914375367,True,0.0
O=c1[nH]ncc2ccccc12,146.14899999999997,0.9230999999999998,1,2,0.6003509616659684,True,0.0
CCOCCOCCOC(C)=O,176.212,0.6025999999999998,0,4,0.4207230641750003,True,0.0
CCCCOCCOC(C)=O,160.213,1.3662,0,3,0.4345485067127831,True,0.0
CCCCCCCCCCCCN(C)C,213.40899999999996,4.468900000000004,0,1,0.4577382940518185,True,0.0
CCCCCCOCCO,146.23,1.5756,1,2,0.5524119100265585,True,0.0
CC(=O)C=C(C)C,98.145,1.5415999999999999,0,1,0.45451770182887,True,0.0
C[N+](C)(C)CC(O)CC(=O)[O-],161.20099999999996,-1.8064999999999984,1,3,0.4944861326467559,True,0.0
O=NN1CCCC1,100.12100000000001,0.7636000000000001,0,2,0.4556136221272395,True,0.0
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,403.51900000000023,3.8184000000000022,3,4,0.6467562593570827,True,0.0
CC(C)Br,122.993,1.7897,0,0,0.43047180293883447,True,0.0
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,383.9040000000001,0.9365000000000001,3,6,0.5139399739139098,True,0.08333333333333333
Cc1ccc(NC(N)=O)cc1,150.18100000000004,1.48562,2,1,0.6256042466747037,True,0.0
Cc1ccc(N=C=O)cc1N=C=O,174.159,1.9296200000000001,0,4,0.5076416678350385,True,0.4166666666666667
C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,222.509,2.5397000000000007,0,2,0.6807749511205753,True,0.0
CCOc1ccccc1OCC,166.21999999999994,2.484000000000001,0,2,0.6837453348529229,True,0.0
C1N2CN3CN1CN(C2)C3,140.19,-1.0197999999999992,0,4,0.4267612580294936,True,0.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],316.135,-1.1939999999999997,0,12,0.30676486910754824,False,0.0
CCCCCCCCCCCc1ccccc1,232.411,5.759900000000005,0,0,0.44983396612243165,False,0.0
C[N+]1([O-])CCOCC1,117.14800000000001,-0.039000000000000146,0,2,0.32921255311284714,True,0.0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,291.265,3.2711000000000023,0,6,0.4359809048867015,True,0.16666666666666666
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],349.3880000000001,-0.6375999999999995,1,6,0.7103707489976623,True,0.0
ClC(Cl)C(Cl)(Cl)Cl,202.29500000000002,3.1603000000000003,0,0,0.5292554442591116,True,0.0
Nc1ccc(C(=O)O)cc1,137.138,0.9670000000000001,2,2,0.5665891872452881,True,0.0
CCCCCCc1ccc(O)cc1O,194.274,3.2206000000000023,2,2,0.7064082483225956,True,0.25
O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],360.65100000000007,3.4228000000000014,0,5,0.6149280638728636,True,0.08333333333333333
CC1(C)Cc2cccc(N)c2O1,163.21999999999994,1.9823,1,2,0.5934207033568651,True,0.0
NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,267.241,0.7253999999999994,3,5,0.49170826002664225,True,0.0
CCCCC(C)C(=O)O,130.18699999999998,1.8973,1,1,0.6306362992241076,True,0.0
COCc1ccc(COC)cc1,166.22,1.9794,0,2,0.6805466763711123,True,0.0
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,233.201,-0.08070000000000005,4,5,0.31804979900271413,True,0.0
O=CN1CCCCC1,113.16000000000001,0.6286999999999999,0,1,0.45657378498177065,True,0.0
C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,616.7920000000005,3.4071000000000016,4,9,0.27247662330839495,False,0.08333333333333333
COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,362.40100000000007,4.222900000000003,0,4,0.6824583030463494,True,0.0
OCCc1ccccc1,122.16699999999996,1.2214,1,1,0.6249752698115418,True,0.08333333333333333
NC=O,45.041,-0.8985000000000001,1,1,0.35232551302052717,True,0.0
COC(=O)c1ccccc1C(=O)OC,194.18599999999995,1.2597999999999998,0,4,0.6648651607326014,True,0.0
NC(Cc1ccc(F)cc1)C(=O)O,183.182,0.7801,2,2,0.7274025769135066,True,0.0
O=C(Cl)c1ccccc1F,158.55899999999997,2.2047,0,1,0.5730334704659602,True,0.0
CCCCCCC1CCC(=O)O1,170.25199999999998,2.6624000000000008,0,2,0.46809996999041825,True,0.0
O=CNc1ccccc1,121.13899999999995,1.2549,1,1,0.5860752448837414,True,0.0
CC(=O)OC(C)C[N+](C)(C)C,160.237,0.6441999999999999,0,2,0.4472483918669033,True,0.0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,350.4580000000001,5.760500000000005,0,3,0.4906102836224376,False,0.0
O=P1(N(CCCl)CCCl)NCCCO1,261.089,1.884,1,2,0.6057206690801091,True,0.08333333333333333
CCS(=O)(=O)CCSP(=O)(OC)OC,262.289,1.5552000000000001,0,6,0.6483401099951887,True,0.08333333333333333
O=C1C=CCCC1,96.12900000000002,1.2955999999999999,0,1,0.4438637759570356,True,0.0
O=C(Cl)OCCOCCOC(=O)Cl,231.03099999999998,1.7538,0,5,0.5143077659997078,True,0.0
CC(=O)CCc1ccc(OC(C)=O)cc1,206.24099999999999,2.1334999999999997,0,3,0.5595741458034438,True,0.0
O=c1c(O)c(O)c1=O,114.05599999999998,-1.3062000000000002,2,4,0.41062432692118694,True,0.0
O=C(O)c1ccccn1,123.11099999999998,0.7797999999999999,1,2,0.5998689433499305,True,0.0
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,259.265,0.029799999999999882,2,4,0.5494349129687401,True,0.0
COc1nc(N)nc2nc[nH]c12,165.15600000000003,-0.05630000000000013,2,5,0.6175672896050096,True,0.08333333333333333
O=P(O)(O)O,97.99399999999999,-0.9286000000000001,3,1,0.34189065943069985,True,0.0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,317.32800000000003,2.4906000000000006,0,6,0.6141947029028372,True,0.0
C=C(C)C(N)=O,85.106,0.047799999999999954,1,1,0.4489458287260874,True,0.0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,412.5290000000003,6.681400000000005,1,2,0.5197041292773107,False,0.3333333333333333
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,337.48700000000025,3.478600000000002,1,1,0.8058874941769695,True,0.0
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,546.7890000000006,9.238500000000002,0,6,0.07301550044741795,False,0.0
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,514.7000000000005,6.219200000000007,0,8,0.0898749972152325,False,0.0
C=CC(=O)OCCCC,128.171,1.5156999999999998,0,2,0.32571682036013405,True,0.16666666666666666
C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,454.4100000000002,3.523600000000002,2,7,0.5311889127057462,True,0.0
O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,234.15999999999997,-0.6626000000000003,4,4,0.4528996450560619,True,0.0
Cc1ccc(C=O)cc1C,134.178,2.11594,0,1,0.5374842497988215,True,0.0
CC(C)NC(=O)c1ccccc1N,178.23499999999999,1.4069999999999998,2,2,0.6725576135669886,True,0.0
O=C(O)CONC(=O)c1ccccc1,195.17400000000004,0.4325999999999995,2,3,0.6830152995629688,True,0.0
CC12CCC(C1)C(C)(C)C2O,154.25300000000001,2.1935000000000007,1,1,0.5667995799649954,True,0.0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,253.73700000000002,2.209039999999999,5,2,0.41392514787270024,True,0.0
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,266.38800000000003,3.0234000000000014,0,2,0.8423419819869499,True,0.0
CC(O)CN(CCCN(C)C)CCCN(C)C,245.41099999999994,0.572600000000002,1,4,0.6094708005103622,True,0.0
CN(C)CCCNCCCN(C)C,187.331,0.47940000000000116,1,3,0.5576533611436431,True,0.0
Fc1ccc(Br)cc1,175.0,2.5882000000000005,0,0,0.5678956661095027,True,0.0
c1c[nH]cn1,68.079,0.40969999999999995,1,1,0.4683433019217652,True,0.0
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,195.147,-4.827799999999996,5,7,0.29598246509816506,True,0.0
CCC[N+](CCC)(CCC)CCC,186.36299999999994,3.443200000000002,0,0,0.5093902212262768,True,0.0
O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,358.39000000000004,2.733600000000001,0,6,0.4543247939531868,True,0.0
C=C(C)C1CC=C(C)CC1,136.23799999999997,3.308900000000002,0,0,0.48503449155951595,True,0.08333333333333333
NC(=O)N1c2ccccc2C=Cc2ccccc21,236.274,3.3872000000000018,1,1,0.7483634501218209,True,0.16666666666666666
CCOC(=O)n1ccn(C)c1=S,186.236,1.56069,0,5,0.6243484453464476,True,0.0
CC(=O)CCC(=O)O,116.11599999999999,0.4402,1,2,0.5816626924315285,True,0.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2.5349000000000004,0,2,0.7993674496203518,True,0.08333333333333333
CCCCCCCC=O,128.215,2.5458000000000007,0,1,0.3966101918122153,True,0.0
CCCCCCCCCCCCCCCCCC(=O)O,284.4839999999999,6.332500000000007,1,1,0.3360419785922725,False,0.16666666666666666
CCCCCCCCC(=O)O,158.241,2.821600000000001,1,1,0.5783198770575686,True,0.0
O=C(O)CCCCCCCC(=O)O,188.22299999999998,1.8863,2,2,0.5701815945486013,True,0.16666666666666666
CCCCCCCC(=O)O,144.214,2.4314999999999998,1,1,0.5811557038471341,True,0.0
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,274.538,3.779300000000001,0,3,0.8341906734476934,True,0.08333333333333333
Nc1ccc(C(=O)NCC(=O)O)cc1,194.19000000000003,0.08319999999999966,3,3,0.5940584768895217,True,0.0
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,357.38100000000003,4.600280000000004,0,5,0.5100343653418213,True,0.0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,246.30999999999995,1.8643399999999999,1,2,0.8846848475123535,True,0.0
NC(=O)c1cccnc1,122.12699999999997,0.18050000000000016,1,2,0.5772627921564857,True,0.0
Nc1nnnn1-c1ccccc1,161.168,0.24449999999999933,1,5,0.6501920441843969,True,0.0
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,294.33599999999996,1.2582999999999998,2,6,0.8037734822248614,True,0.0
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,463.55600000000015,1.3235000000000015,2,8,0.36731370130746416,True,0.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.324,0.6633000000000002,2,6,0.8639190651701679,True,0.0
CC(=O)Oc1cccc(O)c1,152.149,1.3175,1,3,0.48724036390318104,True,0.0
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,245.326,2.3047200000000005,1,4,0.9008733691828356,True,0.0
C#CCN(C)Cc1ccccc1,159.232,1.7516,0,1,0.6072627909596671,True,0.0
CCCCCC,86.178,2.5866000000000007,0,0,0.4629542813199688,True,0.0
CCCCCC(C)=O,114.18799999999999,2.1557000000000004,0,1,0.5116862498477169,True,0.08333333333333333
CC(=O)CCC(C)C,114.18799999999999,2.0116,0,1,0.5481896504339717,True,0.0
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3],344.057,-7.412500000000002,0,10,0.32832956783087947,True,0.08333333333333333
C=CC(=O)NC(C)(C)CS(=O)(=O)O,207.25099999999998,-0.04499999999999976,2,3,0.5000203184242412,True,0.08333333333333333
OCCOc1cccc(OCCO)c1,198.21799999999996,0.4287999999999999,2,4,0.6955300400517158,True,0.0
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,368.18600000000004,3.8657000000000017,1,4,0.6626067349547498,True,0.3333333333333333
CC(=O)OCCc1ccccc1,164.204,1.7922,0,2,0.6365051962344709,True,0.0
CC(C)N1C(=O)c2ccccc2C1=O,189.21399999999997,1.691,0,2,0.630275629932215,True,0.0
CCCCN(CCCCO)N=O,174.244,1.5424,1,3,0.34480893821801845,True,0.0
COc1ccc(O)c(C(C)(C)C)c1,180.24699999999999,2.6983000000000006,1,2,0.7196204900637713,True,0.08333333333333333
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,220.356,4.295620000000004,1,1,0.6909972184662642,True,0.08333333333333333
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,327.572,4.026200000000004,0,4,0.473671373285102,True,0.0
O=C(O)Cc1ccc(Cl)cc1Cl,205.04,2.6205000000000007,1,1,0.8050196902804028,True,0.0
OCc1ccc(Cl)cc1Cl,177.03,2.4857000000000005,1,1,0.697990302684811,True,0.0
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],198.134,1.5115999999999996,0,5,0.5412916680474952,True,0.0
C[N+](C)(C)CC1CO1,116.18399999999998,0.09139999999999993,0,1,0.3678111605587876,True,0.0
CCC1(C)NC(=O)NC1=O,142.158,-0.005499999999999949,2,2,0.5059171517279334,True,0.0
CCOC(=O)C(Cl)C(C)=O,164.588,0.7459,0,3,0.3512687276599491,True,0.0
O=c1[nH]c2ccccc2o1,135.12199999999996,1.1211,1,2,0.5879226766401653,True,0.0
CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,237.04899999999995,3.382620000000003,0,0,0.43066934605997603,True,0.0
CC(=O)OCC(COC(C)=O)OC(C)=O,218.20499999999998,0.044299999999999784,0,6,0.47869816055379727,True,0.16666666666666666
CCCCC(CC)COC(C)=O,172.26799999999997,2.765900000000001,0,2,0.5757551591270549,True,0.08333333333333333
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,412.6550000000002,7.236300000000009,0,4,0.15617427078477925,False,0.0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,301.386,2.871200000000001,3,4,0.7357108216476381,True,0.0
CC(=O)OCc1ccc2c(c1)OCO2,194.18599999999998,1.4784,0,4,0.6687027050877427,True,0.0
CC1CCC2CC1C2(C)C,138.254,3.0786000000000016,0,0,0.48230963382247877,True,0.08333333333333333
Cc1ccc(O)c([N+](=O)[O-])c1,153.137,1.6088199999999997,1,3,0.49199992499635525,True,0.0
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,314.33700000000005,2.7170000000000005,0,5,0.5536269084796476,True,0.0
CC(=O)CC(=O)Nc1ccccc1C,191.23,1.91262,1,2,0.7416579046219027,True,0.0
COCC(=O)O,90.07799999999999,-0.2825999999999998,1,2,0.5067643971594255,True,0.0
NC(=O)CC[C@@H](N)C(=O)O,146.14600000000002,-1.3361999999999998,3,3,0.4560917735982506,True,0.0
CC(C)C[C@@H](N)C(=O)O,131.175,0.44439999999999996,2,2,0.5839472301812022,True,0.0
CCCOCCOCCOCCO,192.25499999999997,0.43850000000000017,1,4,0.5101378868659333,True,0.0
CCCCS(=O)(=O)Cl,156.634,1.3551000000000002,0,2,0.5785888257011514,True,0.0
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],423.74,1.5246000000000002,0,4,0.49905533961963416,True,0.08333333333333333
NC(N)=S,76.124,-0.8113000000000001,2,1,0.370873527205618,True,0.08333333333333333
CCC(C)(O)CCCC(C)C,158.28499999999997,2.973700000000002,1,1,0.6518703976339251,True,0.0
Cc1cc(Cl)ccc1OC(C)C(=O)O,214.648,2.5003199999999994,1,2,0.8411298229292858,True,0.0
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,250.257,3.2120000000000015,0,4,0.6175396394516202,True,0.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.23899999999995,0.7004,2,3,0.7368838068366227,True,0.0
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,231.23099999999994,-0.2929000000000001,1,3,0.7097549866702635,True,0.0
c1ccc2c(c1)Nc1ccccc1S2,199.278,3.894800000000001,1,2,0.5890750135634363,True,0.16666666666666666
Oc1ccccc1,94.11299999999999,1.3921999999999999,1,1,0.514729544768675,True,0.0
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,612.5810000000002,-1.3420000000000003,9,15,0.14094567556592683,False,0.0
CN(C)N=Nc1ccccc1,149.19699999999997,2.2469,0,2,0.46784626756697373,True,0.0
CC(=O)OC(C)OC(C)=O,146.14199999999997,0.4585999999999999,0,4,0.41915569046248957,True,0.0
CC(C)Cc1ccccc1,134.22199999999998,2.8851000000000013,0,0,0.5830950724974511,True,0.0
CCOC(=O)Cl,108.524,1.3817000000000002,0,2,0.47463189745922907,True,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,370.7750000000001,3.5920000000000023,0,5,0.6097145030780422,True,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,222.46499999999995,2.1552,0,3,0.587954600530154,True,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.5760000000004,2.5843,2,7,0.45463968613709077,True,0.08333333333333333
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000002,3.148200000000002,1,4,0.7038936958101741,True,0.08333333333333333
Nc1ccncc1,94.11699999999999,0.6638000000000001,1,2,0.5126510027980979,True,0.0
NS(=O)(=O)[O-],96.08699999999999,-1.5946999999999996,1,3,0.368658924958659,True,0.0
COCCl,80.51400000000001,0.8291000000000001,0,1,0.4241128022516135,True,0.0
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,420.3220000000002,4.5347000000000035,1,3,0.6983745555932223,True,0.0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.42300000000006,3.036500000000001,3,5,0.6195581690411603,True,0.0
O=C(O)c1ccccc1O,138.12199999999999,1.0903999999999998,2,2,0.6102585058580265,True,0.0
CCNS(=O)(=O)c1ccc(C)cc1,199.275,1.29322,1,2,0.7970433950409652,True,0.0
CCN1CCOCC1,115.176,0.3385,0,2,0.4883081612693153,True,0.0
CCc1ccccc1O,122.16699999999996,1.9545999999999997,1,1,0.6032549150365024,True,0.0
COc1ccccc1OCC1CNC(=O)O1,223.22799999999995,1.1824000000000001,1,4,0.8323729571689008,True,0.0
CC[Ge](Cl)(CC)CC,195.24899999999997,3.230400000000002,0,0,0.606385987704623,True,0.08333333333333333
CCN1C=CN(C)C1C,126.20299999999999,1.0709,0,2,0.518290087594728,True,0.0
CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,305.3619999999999,2.468400000000001,0,3,0.4570774874854715,True,0.08333333333333333
O=Cc1cccc([N+](=O)[O-])c1,151.12099999999998,1.4073,0,3,0.36439360856037717,True,0.0
C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,429.56300000000016,4.042500000000002,1,5,0.7159433152147232,True,0.0
CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,277.30799999999994,1.6882000000000004,0,3,0.438248893149837,True,0.0
Cc1cccc(O)c1,108.13999999999999,1.7006199999999998,1,1,0.5359354364287862,True,0.0
CSc1nnc(C(C)(C)C)c(=O)n1N,214.29399999999998,0.37150000000000005,1,6,0.5398609311816175,True,0.0
CCSC(=O)N1CCCCCC1,187.30799999999994,2.735500000000001,0,2,0.6288315334758273,True,0.0
CCO,46.069,-0.0014000000000000123,1,1,0.40680796565539457,True,0.0
CC(C)=CCC/C(C)=C/COC=O,182.26299999999998,2.852100000000001,0,2,0.3584809035572153,True,0.0
CCOP(=O)(Cl)Cl,162.94,2.608600000000001,0,2,0.5843235639604841,True,0.0
COC(=O)c1cccc(C(=O)OC)c1,194.18599999999998,1.2597999999999998,0,4,0.6648651607326014,True,0.0
CCOCC(=O)O,104.10499999999999,0.1075000000000001,1,2,0.5522753046772026,True,0.0
CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,234.38299999999995,4.518300000000004,0,1,0.6096626359825572,True,0.08333333333333333
CCCC(=O)OCc1ccccc1,178.231,2.5299000000000005,0,2,0.6620936524754426,True,0.0
CCCCCCCCCCCCCCCC(=O)OCC,284.484,6.030800000000006,0,2,0.27090039076735023,False,0.0
COC(C)(C)CC(C)=O,130.18699999999998,1.3905,0,2,0.576729246859559,True,0.0
CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,588.8700000000005,9.976499999999998,0,6,0.06790637784229239,False,0.0
Cc1ccc(C)c(S(=O)(=O)O)c1,186.232,1.5501400000000003,1,2,0.6768471361971649,True,0.0
O=Cc1ccccc1S(=O)(=O)[O-],185.17999999999995,0.4032000000000001,0,4,0.4934711979769115,True,0.0
c1ccc2c(c1)CCCC2,132.206,2.5654000000000003,0,0,0.5086297206140044,True,0.0
COC(C)COC(C)COC(C)CO,206.28199999999998,0.8238000000000001,1,4,0.6385990572486796,True,0.08333333333333333
COC(=O)CCCC(=O)OC,160.169,0.5026999999999999,0,4,0.5618596941783156,True,0.0
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,277.40799999999996,4.1258000000000035,0,3,0.6692182608502032,True,0.16666666666666666
CCCCCC1C(=O)CCC1CC(=O)OC,226.31599999999995,2.725100000000001,0,3,0.5163837896421668,True,0.0
CCCCOC(=O)C(=O)OCCCC,202.24999999999994,1.6729999999999998,0,4,0.3732934027882135,True,0.0
CCCCCCC=O,114.18799999999999,2.1557000000000004,0,1,0.3951230978044112,True,0.0
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.28099999999998,-1.4542999999999995,4,5,0.4645740538240355,True,0.0
CC(C)[C@@H]1CC[C@@H](C)CC1=O,154.253,2.6477000000000013,0,1,0.567161437022081,True,0.0
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3,383.4000000000002,2.8732000000000015,0,7,0.7552624658661525,True,0.08333333333333333
Cc1ncsc1CCO,143.211,0.9863200000000001,1,3,0.6692765077851681,True,0.0
c1ccc(Sc2ccccc2)cc1,186.279,3.8378000000000023,0,1,0.6863604140255062,True,0.08333333333333333
CCCCCCCCCCCC(=O)O,200.32199999999997,3.991900000000002,1,1,0.5412525786782162,True,0.0
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,325.361,-0.3925999999999994,2,7,0.4622749072833422,True,0.0
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,295.386,2.976300000000001,0,3,0.8707631556803019,True,0.0
O=C(Cl)c1ccc(C(=O)Cl)cc1,203.024,2.4446000000000003,0,2,0.6913536643201288,True,0.0
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.4380000000002,2.3705000000000007,2,6,0.8185182971562766,True,0.0
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,279.8550000000001,4.738000000000005,0,1,0.7525599819436474,True,0.0
O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,427.49800000000033,-1.288199999999995,1,10,0.18159870106131012,True,0.0
C#CC(O)C(CC)CCCC,154.253,2.1969000000000003,1,1,0.6017890410165968,True,0.0
CCCCCCCCCCCCCC=O,212.37699999999995,4.8864000000000045,0,1,0.3324633423713521,True,0.08333333333333333
CCCCCCCCCCCCCC(=O)O,228.37599999999995,4.772100000000004,1,1,0.48835050387044815,True,0.0
ClC1=C(Cl)C1(Cl)Cl,177.845,2.8631,0,0,0.4997585128509343,True,0.0
O=C(O)C(Br)(Br)Br,296.74,1.9095,1,1,0.6934818139095419,True,0.08333333333333333
CCCCCCCO,116.204,1.9491,1,1,0.5441914935658748,True,0.0
N#CCCCCC#N,108.144,1.59396,0,2,0.515241193724221,True,0.0
OCCNCCO,105.137,-1.4393999999999998,3,3,0.3837448438131587,True,0.0
C=C(C)CNCC,99.17699999999998,1.172,1,1,0.5236357490398444,True,0.08333333333333333
CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,446.62500000000034,4.555400000000003,0,7,0.17814380084069692,True,0.08333333333333333
CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,234.27999999999994,0.6345000000000001,0,6,0.663873726188956,True,0.0
O=C1c2ccccc2C(=O)N1CCl,195.60499999999996,1.4789,0,2,0.38678731357501206,True,0.0
CCOc1ccc(NC(=O)CC(C)=O)cc1,221.25599999999997,2.0029,1,3,0.7735731813599981,True,0.08333333333333333
CCN(CC)C(=O)N(CC)CC,172.27199999999996,1.79,0,1,0.6338792410817092,True,0.0
COC(=O)COc1ccc(Cl)cc1Cl,235.066,2.5452000000000004,0,3,0.7548950599069326,True,0.0
C=C(C)CCl,90.553,1.8013,0,0,0.3402932895932202,True,0.0
CCCCCCCCCCl,162.704,3.975800000000003,0,0,0.39263062423824757,True,0.08333333333333333
