assay,feature,importance
SR-ARE,EState_VSA9,0.007051900430716578
SR-ARE,VSA_EState1,0.006535321753881648
SR-ARE,VSA_EState10,0.0054370039451932
SR-ARE,VSA_EState2,0.008150530368118818
SR-ARE,VSA_EState3,0.012402435776807616
SR-ARE,VSA_EState4,0.011012350856654992
SR-ARE,VSA_EState5,0.010649143709640119
SR-ARE,VSA_EState6,0.007904566227910883
SR-ARE,VSA_EState7,0.011549908632386151
SR-ARE,VSA_EState8,0.008181465719513068
SR-ARE,VSA_EState9,0.004636657268591814
SR-ARE,FractionCSP3,0.006090026265170873
SR-ARE,HeavyAtomCount,0.004147051559416241
SR-ARE,NHOHCount,0.003656809615528141
SR-ARE,NOCount,0.00454265951086088
SR-ARE,NumAliphaticCarbocycles,0.0017399793729452329
SR-ARE,NumAliphaticHeterocycles,0.0013498289950874915
SR-ARE,NumAliphaticRings,0.002097616848152336
SR-ARE,NumAmideBonds,0.0015216103561330153
SR-ARE,NumAromaticCarbocycles,0.0017950429324995016
SR-ARE,NumAromaticHeterocycles,0.0013038668811742333
SR-ARE,NumAromaticRings,0.0027290122092289036
SR-ARE,NumAtomStereoCenters,0.0014643018918668108
SR-ARE,NumBridgeheadAtoms,0.0006164313531349383
SR-ARE,NumHAcceptors,0.005268209999696065
SR-ARE,NumHDonors,0.003215866256911123
SR-ARE,NumHeteroatoms,0.004192214630624246
SR-ARE,NumHeterocycles,0.001883999794743169
SR-ARE,NumRotatableBonds,0.005081285808295285
SR-ARE,NumSaturatedCarbocycles,0.0009443222799411243
SR-ARE,NumSaturatedHeterocycles,0.0010323000494421228
SR-ARE,NumSaturatedRings,0.0014955723891841527
SR-ARE,NumSpiroAtoms,0.0012040329737569742
SR-ARE,NumUnspecifiedAtomStereoCenters,0.0012563089812998188
SR-ARE,Phi,0.00988264758607101
SR-ARE,RingCount,0.0027967163551186427
SR-ARE,MolLogP,0.010318777195099433
SR-ARE,MolMR,0.009593173123338634
SR-ARE,fr_Al_COO,0.002164161694936408
SR-ARE,fr_Al_OH,0.0016305120758650059
SR-ARE,fr_Al_OH_noTert,0.001585573718829191
SR-ARE,fr_ArN,0.001923207828432802
SR-ARE,fr_Ar_COO,0.00024181492328853425
SR-ARE,fr_Ar_N,0.00159772962261057
SR-ARE,fr_Ar_NH,0.0007110986943774943
SR-ARE,fr_Ar_OH,0.0056959514706431905
SR-ARE,fr_COO,0.0020679448484020035
SR-ARE,fr_COO2,0.002182363798129348
SR-ARE,fr_C_O,0.0022170851223553972
SR-ARE,fr_C_O_noCOO,0.002290112276573625
SR-ARE,fr_C_S,0.0008760920625416953
SR-ARE,fr_HOCCN,0.0
SR-ARE,fr_Imine,0.0005715176931589233
SR-ARE,fr_NH0,0.004323674034134133
SR-ARE,fr_NH1,0.0011829150723854306
SR-ARE,fr_NH2,0.0014091101252579684
SR-ARE,fr_N_O,0.0
SR-ARE,fr_Ndealkylation1,0.0003621624903783752
SR-ARE,fr_Ndealkylation2,0.00016398999395300992
SR-ARE,fr_Nhpyrrole,0.00048537038625207974
SR-ARE,fr_SH,0.000785769535642114
SR-ARE,fr_aldehyde,7.8358981450184e-05
SR-ARE,fr_alkyl_carbamate,0.0004175551542067868
SR-ARE,fr_alkyl_halide,0.0023490282932450276
SR-ARE,fr_allylic_oxid,0.021524858877676745
SR-ARE,fr_amide,0.0018005236427117643
SR-ARE,fr_amidine,3.380835515958946e-05
SR-ARE,fr_aniline,0.0015186218840979595
SR-ARE,fr_aryl_methyl,0.002293498423573417
SR-ARE,fr_azide,0.001069337474278329
SR-ARE,fr_azo,0.0003384944849938139
SR-ARE,fr_barbitur,0.0
SR-ARE,fr_benzene,0.0020722104756804973
SR-ARE,fr_benzodiazepine,0.0
SR-ARE,fr_bicyclic,0.0021164496002442456
SR-ARE,fr_diazo,0.0
SR-ARE,fr_dihydropyridine,0.0
SR-ARE,fr_epoxide,0.0005844237926001445
SR-ARE,fr_ester,0.001752649573985314
SR-ARE,fr_ether,0.0014392926511855963
SR-ARE,fr_furan,0.0032379398257657488
SR-ARE,fr_guanido,1.022334704509202e-05
SR-ARE,fr_halogen,0.002105511357014371
SR-ARE,fr_hdrzine,0.0003128851643304815
SR-ARE,fr_hdrzone,3.160196119367288e-05
SR-ARE,fr_imidazole,0.00029169047917734114
SR-ARE,fr_imide,0.0004389059420590747
SR-ARE,fr_isocyan,0.0003731701028837998
SR-ARE,fr_isothiocyan,0.0
SR-ARE,fr_ketone,0.0021613764106482958
SR-ARE,fr_ketone_Topliss,0.00109308659299588
SR-ARE,fr_lactam,0.00022343073195065421
SR-ARE,fr_lactone,0.001114161888023818
SR-ARE,fr_methoxy,0.001395412499694276
SR-ARE,fr_morpholine,0.00029760828229678966
SR-ARE,fr_nitrile,0.000966781166717572
SR-ARE,fr_nitro,0.0015906642740184202
SR-ARE,fr_nitro_arom,0.0012805070752804075
SR-ARE,fr_nitro_arom_nonortho,0.0007526489845726403
SR-ARE,fr_nitroso,6.793578905180731e-05
SR-ARE,fr_oxazole,0.0
SR-ARE,fr_oxime,0.0
SR-ARE,fr_para_hydroxylation,0.0022374755364311244
SR-ARE,fr_phenol,0.007061764861664979
SR-ARE,fr_phenol_noOrthoHbond,0.007350972719430968
SR-ARE,fr_phos_acid,0.0002732620452359184
SR-ARE,fr_phos_ester,0.0003062056586572401
SR-ARE,fr_piperdine,0.00017613556303262427
SR-ARE,fr_piperzine,0.0008659201609415793
SR-ARE,fr_priamide,0.000691526023222636
SR-ARE,fr_prisulfonamd,0.0
SR-ARE,fr_pyridine,0.0008434106444251591
SR-ARE,fr_quatN,0.000413772753088223
SR-ARE,fr_sulfide,0.0004889273745950051
SR-ARE,fr_sulfonamd,2.7388271357400213e-05
SR-ARE,fr_sulfone,0.0008248362632198179
SR-ARE,fr_term_acetylene,0.0006027324246450043
SR-ARE,fr_tetrazole,0.0006640802251824191
SR-ARE,fr_thiazole,0.0011988574599907233
SR-ARE,fr_thiocyan,2.1547413897971142e-05
SR-ARE,fr_thiophene,0.0002481009312838115
SR-ARE,fr_unbrch_alkane,0.002306333819329705
SR-ARE,fr_urea,0.0002303474992932227
SR-ATAD5,MaxAbsEStateIndex,0.00912091807725256
SR-ATAD5,MaxEStateIndex,0.013556071231185959
SR-ATAD5,MinAbsEStateIndex,0.005283644214988716
SR-ATAD5,MinEStateIndex,0.01216225049295403
SR-ATAD5,qed,0.011949513420694296
SR-ATAD5,SPS,0.007587987513616301
SR-ATAD5,MolWt,0.006670691605003694
SR-ATAD5,HeavyAtomMolWt,0.0056670420700165244
SR-ATAD5,ExactMolWt,0.012298836631414203
SR-ATAD5,NumValenceElectrons,0.003631315913909628
SR-ATAD5,NumRadicalElectrons,0.0
SR-ATAD5,MaxPartialCharge,0.013175692192724723
SR-ATAD5,MinPartialCharge,0.007725541211404203
SR-ATAD5,MaxAbsPartialCharge,0.008778594133542587
SR-ATAD5,MinAbsPartialCharge,0.009617500058449562
SR-ATAD5,FpDensityMorgan1,0.009801187125045801
SR-ATAD5,FpDensityMorgan2,0.008729009134526004
SR-ATAD5,FpDensityMorgan3,0.012071665068059113
SR-ATAD5,BCUT2D_MWHI,0.021943146858942005
SR-ATAD5,BCUT2D_MWLOW,0.00952310292053963
SR-ATAD5,BCUT2D_CHGHI,0.007368814202731717
SR-ATAD5,BCUT2D_CHGLO,0.012355258196812102
SR-ATAD5,BCUT2D_LOGPHI,0.013693196799192838
SR-ATAD5,BCUT2D_LOGPLOW,0.009956600396686662
SR-ATAD5,BCUT2D_MRHI,0.022522417931648053
SR-ATAD5,BCUT2D_MRLOW,0.01005346169922978
SR-ATAD5,AvgIpc,0.006217234465544863
SR-ATAD5,BalabanJ,0.006203249646469479
SR-ATAD5,BertzCT,0.012157142764255982
SR-ATAD5,Chi0,0.005174856628449047
SR-ATAD5,Chi0n,0.008279408975373414
SR-ATAD5,Chi0v,0.00536349841981615
SR-ATAD5,Chi1,0.007095490076486392
SR-ATAD5,Chi1n,0.00849921704234902
SR-ATAD5,Chi1v,0.007225022800556346
SR-ATAD5,Chi2n,0.007193881904423427
SR-ATAD5,Chi2v,0.005704469662447927
SR-ATAD5,Chi3n,0.004691794235270648
SR-ATAD5,Chi3v,0.007005062254575304
SR-ATAD5,Chi4n,0.008784005393938456
SR-ATAD5,Chi4v,0.006094254081301672
SR-ATAD5,HallKierAlpha,0.010187237507925113
SR-ATAD5,Ipc,0.0065910447726126855
SR-ATAD5,Kappa1,0.006199942679462899
SR-ATAD5,Kappa2,0.007243207712851786
SR-ATAD5,Kappa3,0.012474527734972611
SR-ATAD5,LabuteASA,0.0031693686331894385
SR-ATAD5,PEOE_VSA1,0.007730045915368935
SR-ATAD5,PEOE_VSA10,0.0018876480857391786
SR-ATAD5,PEOE_VSA11,0.005194972870844065
SR-ATAD5,PEOE_VSA12,0.0006471648688368663
SR-ATAD5,PEOE_VSA13,0.0004131976951055394
SR-ATAD5,PEOE_VSA14,0.0026570523114506045
SR-ATAD5,PEOE_VSA2,0.002129138105253042
SR-ATAD5,PEOE_VSA3,0.0007981931398212235
SR-ATAD5,PEOE_VSA4,0.005384685481521996
SR-ATAD5,PEOE_VSA5,0.004107387282598352
SR-ATAD5,PEOE_VSA6,0.007897991057016029
SR-ATAD5,PEOE_VSA7,0.016735149189186553
SR-ATAD5,PEOE_VSA8,0.012742855321270645
SR-ATAD5,PEOE_VSA9,0.005527904780750724
SR-ATAD5,SMR_VSA1,0.0034529511826957627
SR-ATAD5,SMR_VSA10,0.007141960607831098
SR-ATAD5,SMR_VSA2,0.004768221840233445
SR-ATAD5,SMR_VSA3,0.003260459255314984
SR-ATAD5,SMR_VSA4,0.005019737589067869
SR-ATAD5,SMR_VSA5,0.004714466945309093
SR-ATAD5,SMR_VSA6,0.0043822808844946794
SR-ATAD5,SMR_VSA7,0.007481003665783624
SR-ATAD5,SMR_VSA8,0.0
SR-ATAD5,SMR_VSA9,0.010138575340809825
SR-ATAD5,SlogP_VSA1,0.008472371528727096
SR-ATAD5,SlogP_VSA10,0.007974487032425091
SR-ATAD5,SlogP_VSA11,0.004324002698379005
SR-ATAD5,SlogP_VSA12,0.003309703353929422
SR-ATAD5,SlogP_VSA2,0.006781334747396548
SR-ATAD5,SlogP_VSA3,0.0021961379618387054
SR-ATAD5,SlogP_VSA4,0.012783311310623496
SR-ATAD5,SlogP_VSA5,0.0022845570809530563
SR-ATAD5,SlogP_VSA6,0.007145319009634064
SR-ATAD5,SlogP_VSA7,0.0
SR-ATAD5,SlogP_VSA8,0.010873411544418104
SR-ATAD5,SlogP_VSA9,0.0
SR-ATAD5,TPSA,0.007153169362141148
SR-ATAD5,EState_VSA1,0.0047801837505808955
SR-ATAD5,EState_VSA10,0.004717994443119183
SR-ATAD5,EState_VSA11,0.0
SR-ATAD5,EState_VSA2,0.002625252922416323
SR-ATAD5,EState_VSA3,0.006347180509354891
SR-ATAD5,EState_VSA4,0.009499380622180056
SR-ATAD5,EState_VSA5,0.006620211489440894
SR-ATAD5,EState_VSA6,0.002395280571701568
SR-ATAD5,EState_VSA7,0.013716079336614648
SR-ATAD5,EState_VSA8,0.007279414671754881
SR-ATAD5,EState_VSA9,0.003538744686013647
SR-ATAD5,VSA_EState1,0.009759193690410312
SR-ATAD5,VSA_EState10,0.008552437938278886
SR-ATAD5,VSA_EState2,0.0057470977616173955
SR-ATAD5,VSA_EState3,0.0025790170632216227
SR-ATAD5,VSA_EState4,0.05250335561008325
SR-ATAD5,VSA_EState5,0.008400706280706311
SR-ATAD5,VSA_EState6,0.01006404802327111
SR-ATAD5,VSA_EState7,0.002200115468502708
SR-ATAD5,VSA_EState8,0.00170446300959251
SR-ATAD5,VSA_EState9,0.001768426288258522
SR-ATAD5,FractionCSP3,0.005504094363658655
SR-ATAD5,HeavyAtomCount,0.005212740531389318
SR-ATAD5,NHOHCount,0.0036026828890540273
SR-ATAD5,NOCount,0.004252631393564506
SR-ATAD5,NumAliphaticCarbocycles,0.007663053863741706
SR-ATAD5,NumAliphaticHeterocycles,0.0008346911065852064
SR-ATAD5,NumAliphaticRings,0.0017666098250949372
SR-ATAD5,NumAmideBonds,0.0006260183299389048
SR-ATAD5,NumAromaticCarbocycles,0.004828360787342806
SR-ATAD5,NumAromaticHeterocycles,0.0007574918282591484
SR-ATAD5,NumAromaticRings,0.0026496494445029744
SR-ATAD5,NumAtomStereoCenters,0.0019336825245291156
SR-ATAD5,NumBridgeheadAtoms,0.00023877495533286498
SR-ATAD5,NumHAcceptors,0.005263556723080978
SR-ATAD5,NumHDonors,0.0004679898497690289
SR-ATAD5,NumHeteroatoms,0.004882627160986331
SR-ATAD5,NumHeterocycles,0.0029211572544873966
SR-ATAD5,NumRotatableBonds,0.005548797770647807
SR-ATAD5,NumSaturatedCarbocycles,0.0024428102286790467
SR-ATAD5,NumSaturatedHeterocycles,0.0
SR-ATAD5,NumSaturatedRings,0.001716992389356716
SR-ATAD5,NumSpiroAtoms,0.005198054230887945
SR-ATAD5,NumUnspecifiedAtomStereoCenters,0.00018609332667363
SR-ATAD5,Phi,0.0044968033712548365
SR-ATAD5,RingCount,0.00387402666915958
SR-ATAD5,MolLogP,0.011040814557854111
SR-ATAD5,MolMR,0.007045329015008696
SR-ATAD5,fr_Al_COO,0.00034918240906029347
SR-ATAD5,fr_Al_OH,0.0003918195603177954
SR-ATAD5,fr_Al_OH_noTert,0.0003518158314147848
SR-ATAD5,fr_ArN,0.01623525620698159
SR-ATAD5,fr_Ar_COO,0.0
SR-ATAD5,fr_Ar_N,0.0010187447862685503
SR-ATAD5,fr_Ar_NH,0.007775195978868102
SR-ATAD5,fr_Ar_OH,0.0020845529910901044
SR-ATAD5,fr_COO,0.0006943070080528466
SR-ATAD5,fr_COO2,0.0014539964775137236
SR-ATAD5,fr_C_O,0.0009288496275193318
SR-ATAD5,fr_C_O_noCOO,0.00047234266205767593
SR-ATAD5,fr_C_S,0.0
SR-ATAD5,fr_HOCCN,0.0
SR-ATAD5,fr_Imine,0.0
SR-ATAD5,fr_NH0,0.0016577969405487038
SR-ATAD5,fr_NH1,0.0007780958492453358
SR-ATAD5,fr_NH2,0.010428083912314784
SR-ATAD5,fr_N_O,0.0
SR-ATAD5,fr_Ndealkylation1,0.0
SR-ATAD5,fr_Ndealkylation2,0.0
SR-ATAD5,fr_Nhpyrrole,0.0038015331777374395
SR-ATAD5,fr_SH,0.0
SR-ATAD5,fr_aldehyde,0.0
SR-ATAD5,fr_alkyl_carbamate,0.0
SR-ATAD5,fr_alkyl_halide,0.0021430874447062914
SR-ATAD5,fr_allylic_oxid,0.0
SR-ATAD5,fr_amide,0.0003183666071104866
SR-ATAD5,fr_amidine,0.0
SR-ATAD5,fr_aniline,0.008982254609104134
SR-ATAD5,fr_aryl_methyl,0.0036041100264199116
SR-ATAD5,fr_azide,0.0
SR-ATAD5,fr_azo,0.0
SR-ATAD5,fr_barbitur,0.0
SR-ATAD5,fr_benzene,0.0039362533806973025
SR-ATAD5,fr_benzodiazepine,0.0
SR-ATAD5,fr_bicyclic,0.007218982466035276
SR-ATAD5,fr_diazo,0.0
SR-ATAD5,fr_dihydropyridine,0.0
SR-ATAD5,fr_epoxide,0.0
SR-ATAD5,fr_ester,0.0011772472354478966
SR-ATAD5,fr_ether,0.00031836660711048655
SR-ATAD5,fr_furan,0.0
SR-ATAD5,fr_guanido,0.0
SR-ATAD5,fr_halogen,0.0076790397369669895
SR-ATAD5,fr_hdrzine,0.0
SR-ATAD5,fr_hdrzone,0.0
SR-ATAD5,fr_imidazole,0.0
SR-ATAD5,fr_imide,0.0
SR-ATAD5,fr_isocyan,0.0
SR-ATAD5,fr_isothiocyan,0.0
SR-ATAD5,fr_ketone,0.013878935703499143
SR-ATAD5,fr_ketone_Topliss,0.01284087533317597
SR-ATAD5,fr_lactam,0.0
SR-ATAD5,fr_lactone,0.0
SR-ATAD5,fr_methoxy,0.002344313525534261
SR-ATAD5,fr_morpholine,0.0
SR-ATAD5,fr_nitrile,0.003035843127292244
SR-ATAD5,fr_nitro,0.0
SR-ATAD5,fr_nitro_arom,0.0
SR-ATAD5,fr_nitro_arom_nonortho,0.0
SR-ATAD5,fr_nitroso,0.0
SR-ATAD5,fr_oxazole,0.0
SR-ATAD5,fr_oxime,0.0
SR-ATAD5,fr_para_hydroxylation,0.0020316443499252264
SR-ATAD5,fr_phenol,0.002043049728273488
SR-ATAD5,fr_phenol_noOrthoHbond,0.002955860671150939
SR-ATAD5,fr_phos_acid,0.0
SR-ATAD5,fr_phos_ester,0.0
SR-ATAD5,fr_piperdine,0.0
SR-ATAD5,fr_piperzine,0.0
SR-ATAD5,fr_priamide,0.0
SR-ATAD5,fr_prisulfonamd,0.0
SR-ATAD5,fr_pyridine,0.003007851960985781
SR-ATAD5,fr_quatN,0.0
SR-ATAD5,fr_sulfide,0.0
SR-ATAD5,fr_sulfonamd,0.0
SR-ATAD5,fr_sulfone,0.0
SR-ATAD5,fr_term_acetylene,0.0
SR-ATAD5,fr_tetrazole,0.0
SR-ATAD5,fr_thiazole,0.0
SR-ATAD5,fr_thiocyan,0.0
SR-ATAD5,fr_thiophene,0.0
SR-ATAD5,fr_unbrch_alkane,0.0
SR-ATAD5,fr_urea,0.0
SR-HSE,MaxAbsEStateIndex,0.012997363147035973
SR-HSE,MaxEStateIndex,0.011876356190755466
SR-HSE,MinAbsEStateIndex,0.01082247908039794
SR-HSE,MinEStateIndex,0.012028041912382433
SR-HSE,qed,0.014811141278467605
SR-HSE,SPS,0.011855332108528212
SR-HSE,MolWt,0.009945677637619759
SR-HSE,HeavyAtomMolWt,0.009632039468979978
SR-HSE,ExactMolWt,0.010172392489609253
SR-HSE,NumValenceElectrons,0.007092130042869315
SR-HSE,NumRadicalElectrons,8.723570313608615e-05
SR-HSE,MaxPartialCharge,0.013057252991304292
SR-HSE,MinPartialCharge,0.012377655882242412
SR-HSE,MaxAbsPartialCharge,0.010741129042970336
SR-HSE,MinAbsPartialCharge,0.01193706287328255
SR-HSE,FpDensityMorgan1,0.010077029321172918
SR-HSE,FpDensityMorgan2,0.010647636195083828
SR-HSE,FpDensityMorgan3,0.011640373025065582
SR-HSE,BCUT2D_MWHI,0.008899604140243015
SR-HSE,BCUT2D_MWLOW,0.013818799069409344
SR-HSE,BCUT2D_CHGHI,0.015431035614939905
SR-HSE,BCUT2D_CHGLO,0.015126204129877436
SR-HSE,BCUT2D_LOGPHI,0.014689780235371002
SR-HSE,BCUT2D_LOGPLOW,0.011732007077633316
SR-HSE,BCUT2D_MRHI,0.012810131186327425
SR-HSE,BCUT2D_MRLOW,0.012069289232998263
SR-HSE,AvgIpc,0.010445646253859832
SR-HSE,BalabanJ,0.011020324836369305
SR-HSE,BertzCT,0.009163819589961663
SR-HSE,Chi0,0.006462584844791107
SR-HSE,Chi0n,0.009709201372867618
SR-HSE,Chi0v,0.008568545318936407
SR-HSE,Chi1,0.007758919110552015
SR-HSE,Chi1n,0.009079122676670515
SR-HSE,Chi1v,0.009547141656279899
SR-HSE,Chi2n,0.008113300680675454
SR-HSE,Chi2v,0.010595571252200515
SR-HSE,Chi3n,0.008352166751898685
SR-HSE,Chi3v,0.014855110142522374
SR-HSE,Chi4n,0.00842609061344279
SR-HSE,Chi4v,0.011408577004117088
SR-HSE,HallKierAlpha,0.008523001871495175
SR-HSE,Ipc,0.008952332381204258
SR-HSE,Kappa1,0.009038812904210766
SR-HSE,Kappa2,0.010381870351859444
SR-HSE,Kappa3,0.013113686897366972
SR-HSE,LabuteASA,0.010366817854149436
SR-HSE,PEOE_VSA1,0.0046912934013251285
SR-HSE,PEOE_VSA10,0.002924351841198721
SR-HSE,PEOE_VSA11,0.0018374664353921959
SR-HSE,PEOE_VSA12,0.0017644218866457214
SR-HSE,PEOE_VSA13,0.0031077806378209403
SR-HSE,PEOE_VSA14,0.006277115791768161
SR-HSE,PEOE_VSA2,0.0019433405192005127
SR-HSE,PEOE_VSA3,0.004320975266370092
SR-HSE,PEOE_VSA4,0.002038518917339009
SR-HSE,PEOE_VSA5,0.0064887633540411
SR-HSE,PEOE_VSA6,0.006570682223016744
SR-HSE,PEOE_VSA7,0.008979471276578407
SR-HSE,PEOE_VSA8,0.005920632672080647
SR-HSE,PEOE_VSA9,0.003909282321228762
SR-HSE,SMR_VSA1,0.004021499364451259
SR-HSE,SMR_VSA10,0.007104545203744814
SR-HSE,SMR_VSA2,0.0
SR-HSE,SMR_VSA3,0.004675572426891444
SR-HSE,SMR_VSA4,0.0027332005769799337
SR-HSE,SMR_VSA5,0.008467014532278978
SR-HSE,SMR_VSA6,0.005386340380313485
SR-HSE,SMR_VSA7,0.007577996516121457
SR-HSE,SMR_VSA8,0.0
SR-HSE,SMR_VSA9,0.002374749519447971
SR-HSE,SlogP_VSA1,0.005333424693040314
SR-HSE,SlogP_VSA10,0.0019439988917450068
SR-HSE,SlogP_VSA11,0.0027512766277505794
SR-HSE,SlogP_VSA12,0.003263039647347047
SR-HSE,SlogP_VSA2,0.006512243573892532
SR-HSE,SlogP_VSA3,0.0035530787208484125
SR-HSE,SlogP_VSA4,0.0020128891115519893
SR-HSE,SlogP_VSA5,0.010797801334652229
SR-HSE,SlogP_VSA6,0.009500099075318139
SR-HSE,SlogP_VSA7,0.001752379776875082
SR-HSE,SlogP_VSA8,0.0025539947438236415
SR-HSE,SlogP_VSA9,0.0
SR-HSE,TPSA,0.0055081872045699455
SR-HSE,EState_VSA1,0.0021412725858959932
SR-HSE,EState_VSA10,0.002135961181125207
SR-HSE,EState_VSA11,0.0
SR-HSE,EState_VSA2,0.004848887767030008
SR-HSE,EState_VSA3,0.00632208410839357
SR-HSE,EState_VSA4,0.009420314844221846
SR-HSE,EState_VSA5,0.007793422740881013
SR-HSE,EState_VSA6,0.004878607982379124
SR-HSE,EState_VSA7,0.005485394317606328
SR-HSE,EState_VSA8,0.008911623971379179
SR-HSE,EState_VSA9,0.006616589281689007
SR-HSE,VSA_EState1,0.005906090124857845
SR-HSE,VSA_EState10,0.00647814530673558
SR-HSE,VSA_EState2,0.006715940936607947
SR-HSE,VSA_EState3,0.010204383811778487
SR-HSE,VSA_EState4,0.00934959087441111
SR-HSE,VSA_EState5,0.007363862560657465
SR-HSE,VSA_EState6,0.008062030555875404
SR-HSE,VSA_EState7,0.017884147054671205
SR-HSE,VSA_EState8,0.010229663862453232
SR-HSE,VSA_EState9,0.0036812092612172843
SR-HSE,FractionCSP3,0.006617890011729594
SR-HSE,HeavyAtomCount,0.00442375623910908
SR-HSE,NHOHCount,0.003860206965668649
SR-HSE,NOCount,0.0038637921202777188
SR-HSE,NumAliphaticCarbocycles,0.000725826654288328
SR-HSE,NumAliphaticHeterocycles,0.0003192226011771148
SR-HSE,NumAliphaticRings,0.0009644880078082412
SR-HSE,NumAmideBonds,0.002587203632021799
SR-HSE,NumAromaticCarbocycles,0.002036165365752337
SR-HSE,NumAromaticHeterocycles,0.001499671637750872
SR-HSE,NumAromaticRings,0.0021056121048669183
SR-HSE,NumAtomStereoCenters,0.0011425835703939285
SR-HSE,NumBridgeheadAtoms,0.0
SR-HSE,NumHAcceptors,0.0039448144098712026
SR-HSE,NumHDonors,0.003899484050143469
SR-HSE,NumHeteroatoms,0.004693874259881773
SR-HSE,NumHeterocycles,0.000783479253168133
SR-HSE,NumRotatableBonds,0.010137147269169063
SR-HSE,NumSaturatedCarbocycles,0.0008145364540564262
SR-HSE,NumSaturatedHeterocycles,0.0001323784259399325
SR-HSE,NumSaturatedRings,0.0007930425247955831
SR-HSE,NumSpiroAtoms,0.0
SR-HSE,NumUnspecifiedAtomStereoCenters,0.0022333841169617967
SR-HSE,Phi,0.013420102570418353
SR-HSE,RingCount,0.002150602995373662
SR-HSE,MolLogP,0.014895158252907091
SR-HSE,MolMR,0.009112664668681594
SR-HSE,fr_Al_COO,0.0001622762302912301
SR-HSE,fr_Al_OH,0.0009580727461706154
SR-HSE,fr_Al_OH_noTert,0.0005557248890507271
SR-HSE,fr_ArN,0.0010849241128188974
SR-HSE,fr_Ar_COO,0.002262901212957316
SR-HSE,fr_Ar_N,0.001631385376744191
SR-HSE,fr_Ar_NH,0.00043203394456733544
SR-HSE,fr_Ar_OH,0.004885211903861482
SR-HSE,fr_COO,0.001500591246282994
SR-HSE,fr_COO2,0.0013415374896986762
SR-HSE,fr_C_O,0.0009311139016126748
SR-HSE,fr_C_O_noCOO,0.002026227094161482
SR-HSE,fr_C_S,0.003989523561141
SR-HSE,fr_HOCCN,0.0
SR-HSE,fr_Imine,0.0
SR-HSE,fr_NH0,0.0018082467805865421
SR-HSE,fr_NH1,0.0023006210174920548
SR-HSE,fr_NH2,0.0014319495550632437
SR-HSE,fr_N_O,0.0
SR-HSE,fr_Ndealkylation1,0.0006654325392017548
SR-HSE,fr_Ndealkylation2,0.0
SR-HSE,fr_Nhpyrrole,0.0009321055870082328
SR-HSE,fr_SH,0.0040468374036321695
SR-HSE,fr_aldehyde,0.0
SR-HSE,fr_alkyl_carbamate,3.772745404891224e-05
SR-HSE,fr_alkyl_halide,0.0005687042696046682
SR-HSE,fr_allylic_oxid,0.020951509379027736
SR-HSE,fr_amide,0.0011080400016991686
SR-HSE,fr_amidine,0.0
SR-HSE,fr_aniline,0.0007932296749231046
SR-HSE,fr_aryl_methyl,0.0018975521626232084
SR-HSE,fr_azide,0.0
SR-HSE,fr_azo,0.0
SR-HSE,fr_barbitur,5.2057752561605575e-05
SR-HSE,fr_benzene,0.0025977139792001556
SR-HSE,fr_benzodiazepine,0.0
SR-HSE,fr_bicyclic,0.0017908702678807536
SR-HSE,fr_diazo,0.0
SR-HSE,fr_dihydropyridine,0.0
SR-HSE,fr_epoxide,0.0
SR-HSE,fr_ester,0.0023780500543319674
SR-HSE,fr_ether,0.0016159319037278798
SR-HSE,fr_furan,0.0010936671093807239
SR-HSE,fr_guanido,0.00010975963577119652
SR-HSE,fr_halogen,0.0008982643535728006
SR-HSE,fr_hdrzine,0.0
SR-HSE,fr_hdrzone,0.0
SR-HSE,fr_imidazole,0.0006552519544702727
SR-HSE,fr_imide,0.0
SR-HSE,fr_isocyan,0.0
SR-HSE,fr_isothiocyan,0.0
SR-HSE,fr_ketone,0.0012464540001104914
SR-HSE,fr_ketone_Topliss,0.0013374369790834912
SR-HSE,fr_lactam,0.0
SR-HSE,fr_lactone,0.0
SR-HSE,fr_methoxy,0.0003386441060120348
SR-HSE,fr_morpholine,0.0
SR-HSE,fr_nitrile,0.0
SR-HSE,fr_nitro,0.0
SR-HSE,fr_nitro_arom,0.0
SR-HSE,fr_nitro_arom_nonortho,0.0
SR-HSE,fr_nitroso,0.0009432370596232058
SR-HSE,fr_oxazole,0.0
SR-HSE,fr_oxime,0.0
SR-HSE,fr_para_hydroxylation,0.002982757842191965
SR-HSE,fr_phenol,0.0063980872918249325
SR-HSE,fr_phenol_noOrthoHbond,0.004744411328945281
SR-HSE,fr_phos_acid,4.9230116258351024e-05
SR-HSE,fr_phos_ester,0.0
SR-HSE,fr_piperdine,0.0
SR-HSE,fr_piperzine,0.0
SR-HSE,fr_priamide,0.0018636863116517825
SR-HSE,fr_prisulfonamd,0.0
SR-HSE,fr_pyridine,0.00017041194089429204
SR-HSE,fr_quatN,0.0
SR-HSE,fr_sulfide,0.0
SR-HSE,fr_sulfonamd,0.0
SR-HSE,fr_sulfone,0.0
SR-HSE,fr_term_acetylene,0.0011376387362594781
SR-HSE,fr_tetrazole,0.0
SR-HSE,fr_thiazole,0.0010650966827894495
SR-HSE,fr_thiocyan,0.0
SR-HSE,fr_thiophene,0.0
SR-HSE,fr_unbrch_alkane,0.0060827800271244375
SR-HSE,fr_urea,0.0017035178311991398
SR-MMP,MaxAbsEStateIndex,0.00765829757809432
